,gene,resistoflay,califlay,clermont,campania,boeing,lion,lazio,whale,pigeon,caladonia,meerkat,Repeat region,Effector_x,Feature,Domains ,Interpro,Homologous,Accession,GO annotation,Extra,COI,TranscriptId,Query.name,Contigname,start,stop,strand,geneLenght,Effector_y,below1Kbp,repeatregion,Signalp,name,product,GOannotation,putative.effector,BUSCO.genename,contig_length
552,c8583a53-aba6-4fa4-afae-70a1f9ed93e2,0.0,0.0,0.0,0.0,0.0,0.0,0.0989397189,0.0,0.0,0.0,0.0,,,,,,,,,,,c8583a53-aba6-4fa4-afae-70a1f9ed93e2,pfs1|8120-00001,Pb_35_length_89149_cov_37.4966_ID_69,19991,20724,-,215,,,,,,,,,,89149
553,7bf1fc91-9e36-4d68-8f24-a2660cf4f542,0.0,0.0,0.0,0.0725825834,0.010617944099999999,0.0,0.09794808220000001,0.0,0.0,0.0,0.0,,,,,,,,,,,7bf1fc91-9e36-4d68-8f24-a2660cf4f542,pfs1|13403-00001,Pb_99_length_57513_cov_43.1663_ID_197,51983,52643,+,219,,,,SignalP,TEMPT_0,Temptin,,,,57513
554,487f8408-b130-4824-bb5e-a109e9c48c3a,0.0,0.0375539681,0.0,0.0166520291,0.0279385027,0.0,0.0831369636,0.0,0.0,0.0,0.0,,,,,,,,,,,487f8408-b130-4824-bb5e-a109e9c48c3a,pfs1|12979-00001,Pb_90_length_58977_cov_35.9829_ID_179,48930,53552,-,1508,,,,,XI-2_0,Myosin-6,GO:0003774|GO:0005524|GO:0016459|GO:0005515|GO:0046872,,,58977
555,272f03fd-75c0-408d-a95b-911573306f49,0.0,0.0,0.013658410900000001,0.0,0.0,0.0,0.0722207467,0.0,0.0,0.0,0.0,,,,,,,,,,,272f03fd-75c0-408d-a95b-911573306f49,pfs1|6465-00001,Pb_285_length_31471_cov_35.8702_ID_569,2519,2993,-,157,,,,,,,,,,31471
556,f10507ae-a934-4771-81ea-0a2a5a55ec37,0.0,0.0,0.0,0.0,0.0,0.0,0.0682875372,0.0,0.0,0.0,0.0,,,,,,,,,,,f10507ae-a934-4771-81ea-0a2a5a55ec37,pfs1|6707-00001,Pb_295_length_29902_cov_40.6267_ID_589,12369,13508,+,306,,,,,mogat2-a,2-acylglycerol O-acyltransferase 2-A,GO:0016747,,,29902
557,93641010-2554-4ad3-b20a-be4e7af9357f,0.0,0.0,0.0,0.0,0.0,0.0,0.0681807771,0.0,0.0,0.0,0.0,,,,,,,,,,,93641010-2554-4ad3-b20a-be4e7af9357f,pfs1|7980-00001,Pb_351_length_21924_cov_32.8549_ID_701,2380,2964,-,168,,,inside repeat region,,,,,,,21924
558,06568e8f-a752-44e7-9e04-a3eefd0a2594,0.0336982988,0.0111237972,0.0,0.0,0.0586342306,0.0,0.0655040511,0.0,0.0,0.0,0.0,,,,,,,,,,,06568e8f-a752-44e7-9e04-a3eefd0a2594,pfs1|434-00001,Pb_10_length_122925_cov_30.5206_ID_19,60904,61750,+,281,,,,,lpxC,UDP-3-O-acyl-N-acetylglucosamine deacetylase,GO:0008759|GO:0009245,,,122925
559,92cdbbef-47e0-4409-9061-a86dfe835f55,0.0,0.0,0.0,0.0,0.0,0.0,0.0566280483,0.0,0.0,0.0,0.0,,,,,,,,,,,92cdbbef-47e0-4409-9061-a86dfe835f55,pfs1|10863-00001,Pb_583_length_10732_cov_88.1447_ID_1165,6806,7145,-,112,,,,,,,,,,10732
560,52669c52-fab9-43fc-aa40-e37041b8e4f6,0.1620526316,0.0,0.025776382400000002,0.3072094688,0.10811202859999999,0.0,0.0537500512,0.0,0.0,0.0,0.0,,,,,,,,,,,52669c52-fab9-43fc-aa40-e37041b8e4f6,pfs1|7430-00001,Pb_3254_length_1157_cov_65.0456_ID_6507,144,1137,-,330,,,,,,,,,,1157
561,87f49c8d-eddf-44e3-9af7-1b4dec896580,0.0,0.0,0.0,0.0417665547,0.0,0.0,0.052968189000000006,0.0,0.0,0.0,0.0,,,,,,,,,,,87f49c8d-eddf-44e3-9af7-1b4dec896580,pfs1|8586-00001,Pb_384_length_19831_cov_30.1048_ID_767,6417,7486,+,305,,,,,CG1090,Probable sodium/potassium/calcium exchanger CG1090,GO:0016021|GO:0055085,,,19831
562,6703309a-192e-45c6-9983-861f396882fd,0.0154612795,0.0,0.0,0.0,0.0,0.015502188600000001,0.052324647099999996,0.0,0.0,0.0,0.0,,,,,,,,,,,6703309a-192e-45c6-9983-861f396882fd,pfs1|2478-00001,Pb_158_length_46805_cov_33.4479_ID_315,38214,40143,-,490,,,,,TDP1,Tyrosyl-DNA phosphodiesterase 1,GO:0005634|GO:0006281|GO:0008081,,,46805
563,f6899c44-e884-4c28-a97e-995792daf758,0.0,0.26105874,0.0283248004,0.10632646220000001,0.0,0.0,0.047729995899999995,0.0,0.0,0.0,0.0,,,,,,,,,,,f6899c44-e884-4c28-a97e-995792daf758,pfs1|11503-00001,Pb_673_length_8694_cov_35.9458_ID_1345,1040,1388,+,115,,,,,,,,,,8694
564,3729c09d-8699-4c44-bc28-55c13d9750dc,0.0,0.0,0.0,0.058728227699999996,0.0,0.0,0.046156601799999995,0.0,0.0,0.0,0.0,,,,,,,,,,,3729c09d-8699-4c44-bc28-55c13d9750dc,pfs1|5549-00001,Pb_24_length_98969_cov_35.6377_ID_47,28422,31923,-,1166,,,,,,,,,,98969
565,ee4ce36c-128f-4bcc-8d97-e19714e864db,0.0879264805,0.0,0.0,0.0,0.0,0.19415167719999998,0.045822351100000006,0.0,0.0,0.0,0.0,,,,,,,,,,,ee4ce36c-128f-4bcc-8d97-e19714e864db,pfs1|1563-00001,Pb_135_length_50661_cov_36.6937_ID_269,577,1985,-,422,,,,,CHD3_1,Chromodomain-helicase-DNA-binding protein 3,GO:0005515|GO:0005515|GO:0008270,,,50661
566,d98e81cd-a09d-4a9a-aade-c88614c6cf5f,0.0,0.0,0.0,0.0,0.0,0.0400955988,0.0440573388,0.0,0.0,0.0,0.0,,,,,,,,,,,d98e81cd-a09d-4a9a-aade-c88614c6cf5f,pfs1|3085-00001,Pb_1751_length_2482_cov_26.8412_ID_3501,73,454,+,126,,,,,,,,,,2482
567,15e83394-9488-47b5-8415-9f13ea22554e,0.0,0.0,0.0,0.0126687023,0.0,0.0,0.0437593994,0.0,0.0,0.0,0.0,,,,,,,,,,,15e83394-9488-47b5-8415-9f13ea22554e,pfs1|5259-00001,Pb_239_length_36463_cov_36.354_ID_477,16012,20685,+,1183,,,,,RTEL1,Regulator of telomere elongation helicase 1 homolog,GO:0003676|GO:0005524|GO:0006139|GO:0008026|GO:0016818|GO:0003676|GO:0005524|GO:0008026|GO:0003677|GO:0004003|GO:0005524|GO:0004003|GO:0016818|GO:0005515|GO:0008270|GO:0005524,,,36463
568,cb33d055-e740-4b53-aaad-9db637364a18,0.0,0.0,0.0,0.0,0.0,0.0,0.0399721891,0.0,0.0,0.0,0.0,,,,,,,,,,,cb33d055-e740-4b53-aaad-9db637364a18,pfs1|4578-00001,Pb_216_length_39121_cov_27.4728_ID_431,30322,35203,+,1626,,,,,,,,,,39121
569,80b97393-7231-4caf-b4d4-69f8d65d8523,0.0,0.0,0.013106556,0.0149706308,0.0,0.0,0.038689043799999996,0.0,0.0,0.0,0.0,,,,,,,,,,,80b97393-7231-4caf-b4d4-69f8d65d8523,pfs1|6744-00001,Pb_297_length_29766_cov_31.9745_ID_593,818,2192,-,457,,,,,,,,,,29766
570,8dc035f6-1eb6-45e0-b998-df96b04bcfa8,0.0,0.0,0.0,0.0,0.0,0.0,0.0356011299,0.0,0.0,0.0,0.0,,,,,,,,,,,8dc035f6-1eb6-45e0-b998-df96b04bcfa8,pfs1|12136-00001,Pb_76_length_64471_cov_35.4267_ID_151,37899,39047,-,222,,,,,VTI13,Vesicle transport v-SNARE 13,GO:0006886|GO:0016020|GO:0016020|GO:0016192,,,64471
571,3e3c624d-59e2-4052-aeaf-18e4f195ea61,0.0132223416,0.0,0.0,0.2160536496,0.013036789299999999,0.0,0.0330216718,0.0,0.0,0.0,0.0,,,,,,,,,,,3e3c624d-59e2-4052-aeaf-18e4f195ea61,pfs1|90-00001,Pb_1026_length_4867_cov_49.4846_ID_2051,2052,3096,+,347,,,inside repeat region,,,,,,,4867
572,805f6948-eac6-4b98-a5d9-295a800d4b8d,0.0744191262,0.0,0.0,0.1267048234,0.0,0.2290270728,0.0329499477,0.0,0.0,0.0,0.0,,,,,,,,,,,805f6948-eac6-4b98-a5d9-295a800d4b8d,pfs1|3750-00001,Pb_194_length_42103_cov_34.5774_ID_387,21232,23184,-,444,,,,,dph1,2-(3-amino-3-carboxypropyl)histidine synthase subunit 1,,,EPrGT00300000062292,42103
573,bd9e7a02-bd6a-4f8c-a9e8-685c84b677ae,0.0,0.0,0.0,0.0,0.0,0.0,0.0297965894,0.0,0.0,0.0,0.0,,,,,,,,,,,bd9e7a02-bd6a-4f8c-a9e8-685c84b677ae,pfs1|12671-00001,Pb_857_length_6160_cov_37.0827_ID_1713,4967,5432,+,78,,,,,,,,,,6160
574,76b014e3-6294-4fab-abe5-05770aaa65fd,0.0,0.0,0.2052441067,0.0,0.0,0.0,0.0283633756,0.0,0.0,0.0,0.0,,,,,,,,,,,76b014e3-6294-4fab-abe5-05770aaa65fd,pfs1|3847-00001,Pb_198_length_41244_cov_30.9466_ID_395,178,574,-,131,,,,,,,,,,41244
575,cbb996be-a646-40e9-aa4a-7cf87e16c1d0,0.0,0.0,0.010394139699999999,0.0087817048,0.0117260766,0.0,0.028129129300000003,0.0,0.0,0.0,0.0,,,,,,,,,,,cbb996be-a646-40e9-aa4a-7cf87e16c1d0,pfs1|2730-00001,Pb_1656_length_2649_cov_27.9631_ID_3311,194,770,+,191,,,,,Pol_0,LINE-1 retrotransposable element ORF2 protein,,,,2649
576,f67c1286-6c95-4e4d-be68-11b71faf84d7,0.0,0.0,0.0,0.0,0.0,0.0,0.025210177900000002,0.0,0.0,0.0,0.0,,,,,,,,,,,f67c1286-6c95-4e4d-be68-11b71faf84d7,pfs1|10248-00001,Pb_50_length_78522_cov_31.5953_ID_99,28013,29027,-,337,,,,,egl-9_0,Hypoxia-inducible factor prolyl hydroxylase,GO:0005506|GO:0016705|GO:0031418|GO:0055114|GO:0016491|GO:0016706|GO:0055114,,,78522
577,ab03a86a-d464-4c05-9f7b-034bf6b7861c,0.0,0.011954871,0.0,0.0,0.0,0.0,0.0217477892,0.0,0.0,0.0,0.0,,,,,,,,,,,ab03a86a-d464-4c05-9f7b-034bf6b7861c,pfs1|6676-00001,Pb_2940_length_1330_cov_33.9501_ID_5879,474,783,-,102,,,inside repeat region,,,,,,,1330
578,f81a7021-f7c5-45c1-9d6e-b0344dda9160,0.0,0.0425466138,0.0124282396,0.0,0.0,0.013991370500000001,0.020937585,0.0,0.0,0.0,0.0,,,,,,,,,,,f81a7021-f7c5-45c1-9d6e-b0344dda9160,pfs1|10555-00001,Pb_541_length_12101_cov_36.5441_ID_1081,9296,10726,-,281,,,,,,,,,,12101
579,a4c1837a-4e15-4563-bd36-9a25f2790de9,0.0313235294,0.0,0.7097464061,0.01532953,0.0,0.08189588589999999,0.020671191000000002,0.0,0.0,0.0,0.0,,,,,,,,,,,a4c1837a-4e15-4563-bd36-9a25f2790de9,pfs1|7546-00001,Pb_32_length_90941_cov_40.1485_ID_63,71368,72704,-,275,,,,,VBP1,Prefoldin subunit 3,,,EPrGT00050000005847,90941
580,bc9fbd3a-8cda-475e-8ce2-a031cc9b3d7f,0.0,0.0,0.0151337308,0.0,0.0,0.0,0.018161179,0.0,0.0,0.0,0.0,,,,,,,,,,,bc9fbd3a-8cda-475e-8ce2-a031cc9b3d7f,pfs1|9977-00001,Pb_48_length_78859_cov_37.114_ID_95,6358,8020,+,508,,,,,SPAPJ696.02_5,SH3 domain-containing protein PJ696.02,GO:0046872,,,78859
581,589f7eec-155a-4525-8731-2b8f189ad0c5,0.0,0.0,0.0261685906,0.4956438375,0.0,0.0,0.0174247707,0.0,0.0,0.0,0.0,,,,,,,,,,,589f7eec-155a-4525-8731-2b8f189ad0c5,pfs1|6-00001,Pb_1003_length_4999_cov_24.337_ID_2005,2570,2894,-,107,,,inside repeat region,,,,,,,4999
582,0e648503-f8ab-4c8f-bf2b-223b024b33c2,0.0,0.26258364300000003,0.013923925600000001,0.0,0.2870245994,0.0,0.01718471,0.0,0.0,0.0,0.0,,,,,,,,,,,0e648503-f8ab-4c8f-bf2b-223b024b33c2,pfs1|5711-00001,Pb_255_length_34731_cov_25.1463_ID_509,22600,23129,-,154,,,,,,,GO:0016757,,,34731
583,021c0caa-4e85-4554-bea3-6b9b7920cfa6,0.0,0.0,0.0,0.0,0.0,0.4926709635,0.0168094821,0.0,0.0,0.0,0.0,,,,,,,,,,,021c0caa-4e85-4554-bea3-6b9b7920cfa6,pfs1|7509-00001,Pb_329_length_23735_cov_49.9217_ID_657,16851,18038,-,297,,,inside repeat region,,,,,,,23735
584,33329099-c039-40d0-9390-3dfbea6ea09a,0.0,0.0,0.025219553199999998,0.08459283570000001,0.0,0.0,0.015518776599999999,0.0,0.0,0.0,0.0,,,,,,,,,,,33329099-c039-40d0-9390-3dfbea6ea09a,pfs1|7091-00001,Pb_309_length_26736_cov_27.2672_ID_617,7324,7882,+,185,,,inside repeat region,,,,,,,26736
585,3f3b0b54-5b4d-4772-9512-4e75dcdf11a0,0.0,0.0,0.011402268500000002,0.0,0.04727161480000001,0.0,0.014844739,0.0,0.0,0.0,0.0,,,,,,,,,,,3f3b0b54-5b4d-4772-9512-4e75dcdf11a0,pfs1|441-00001,Pb_10_length_122925_cov_30.5206_ID_19,78886,80563,-,558,,,,,plh1,Phospholipid:diacylglycerol acyltransferase,GO:0006629|GO:0008374,,,122925
586,17cb3688-6f64-4eec-bc10-4ddd320122c1,0.0,0.0,0.0,0.0,0.0,0.0,0.014293085700000001,0.0,0.0,0.0,0.0,,,,,,,,,,,17cb3688-6f64-4eec-bc10-4ddd320122c1,pfs1|2095-00001,Pb_149_length_48475_cov_37.7263_ID_297,5210,8583,-,1056,,,,,RAD5B,DNA repair protein RAD5B,GO:0003677|GO:0005524|GO:0005515|GO:0008270,,,48475
587,8e9af5c3-a1a1-4a12-aa56-d0d91df656d9,0.0,0.0104396649,0.0,0.0,0.0,0.0,0.0139393939,0.0,0.0,0.0,0.0,,,,,,,,,,,8e9af5c3-a1a1-4a12-aa56-d0d91df656d9,pfs1|12164-00001,Pb_775_length_7039_cov_30.6989_ID_1549,244,586,-,113,,,,,,,,,,7039
588,65e9f9b0-9e82-4c2c-9791-e12a86fd3828,0.030702695,0.0,0.0,0.10527075429999999,0.0,0.0,0.013768416499999998,0.0,0.0,0.0,0.0,,,,,,,,,,,65e9f9b0-9e82-4c2c-9791-e12a86fd3828,pfs1|3501-00001,Pb_187_length_42763_cov_37.7587_ID_373,38953,42165,-,760,,,,,,,,,,42763
589,d73d04b8-dafd-47ea-828f-5569461f9772,0.0,0.0,0.7479377145,0.32025790460000003,0.15734541900000001,0.0,0.013705815,0.0,0.0,0.0,0.0,,,,,,,,,,,d73d04b8-dafd-47ea-828f-5569461f9772,pfs1|2118-00001,Pb_149_length_48475_cov_37.7263_ID_297,47309,47711,+,114,,,,,,,,,,48475
590,6cc34aa0-14af-42c2-a2c3-e044043f4022,0.0,0.0,0.0396430762,0.0219607616,0.0,0.0,0.013315883,0.0,0.0,0.0,0.0,,,,,,,,,,,6cc34aa0-14af-42c2-a2c3-e044043f4022,pfs1|4633-00001,Pb_218_length_38715_cov_38.0944_ID_435,31534,33358,+,531,,,,,Rnft2,RING finger and transmembrane domain-containing protein 2,GO:0005515|GO:0008270,,,38715
591,3c602b5e-a821-4557-972b-68e71346e217,0.0298812548,0.0,0.0424396157,0.0,0.015866068100000002,0.0,0.012995356000000001,0.0,0.0,0.0,0.0,,,,,,,,,,,3c602b5e-a821-4557-972b-68e71346e217,pfs1|8223-00001,Pb_365_length_21308_cov_32.3031_ID_729,7987,9475,+,495,,,,,,,,,,21308
592,68b3dd3b-e4d3-4876-bcac-3db97ef432ae,0.0,0.0,0.21438769579999997,0.024020429,0.0,0.0,0.0126882109,0.0,0.0,0.0,0.0,,,,,,,,,,,68b3dd3b-e4d3-4876-bcac-3db97ef432ae,pfs1|11652-00001,Pb_69_length_66181_cov_42.6394_ID_137,17810,19668,+,531,,,,,phf10,PHD finger protein 10,GO:0005515|GO:0005515|GO:0008270,,,66181
593,0402a4f3-4e5c-4992-80e6-fa6b26c8f5ba,0.0,0.0,0.0,0.0,0.0,0.0,0.012542920800000001,0.0,0.0,0.0,0.0,,,,,,,,,,,0402a4f3-4e5c-4992-80e6-fa6b26c8f5ba,pfs1|12316-00001,Pb_7_length_145100_cov_37.9078_ID_13,13400,14450,+,349,,,,,,,,,,145100
594,865273bd-df27-4fcd-89d3-3341f7d4b8e6,0.0,0.0,0.0,0.1953110988,0.0,0.0,0.012107142900000001,0.0,0.0,0.0,0.0,,,,,,,,,,,865273bd-df27-4fcd-89d3-3341f7d4b8e6,pfs1|5256-00001,Pb_239_length_36463_cov_36.354_ID_477,10509,13030,+,815,,,,,CDC48_0,Cell division cycle protein 48 homolog,GO:0005524,,,36463
595,427e5376-16b3-4cbc-9e45-0bfd9b92e70b,0.0,0.0,0.0,0.0,0.0,1.2298680194,0.0,0.0,0.0,0.0,0.0,,,SNP,ATPase,P-type ATPase,Phospholipid-transporting ATPase [Phytophthora megakarya],OWZ05372.1,,,,427e5376-16b3-4cbc-9e45-0bfd9b92e70b,pfs1|771-00001,Pb_1174_length_4039_cov_37.9374_ID_2347,2525,3250,-,193,,,,,DNF2,Phospholipid-transporting ATPase DNF2,GO:0000166,,,4039
596,941971f7-9c9e-4a60-9a38-bcd78eea3c66,0.0,0.0,0.0,0.0,0.0,0.9828177369,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,941971f7-9c9e-4a60-9a38-bcd78eea3c66,pfs1|9194-00001,Pb_41_length_82994_cov_35.3195_ID_81,62657,66962,+,1379,,,,,,,,,,82994
597,3fb82efc-bfc1-4f9c-99f4-b141e84e86eb,0.0,0.0,0.0,0.0,0.0,0.9145947979000001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3fb82efc-bfc1-4f9c-99f4-b141e84e86eb,pfs1|2277-00001,Pb_152_length_47784_cov_32.345_ID_303,31984,32521,+,178,,,,,slr0328,Putative low molecular weight protein-tyrosine-phosphatase slr0328,,,,47784
598,54d86199-af1e-4047-8d7e-3e4c340a7818,0.0,0.0,0.0,0.0,0.0,0.8395801723,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,54d86199-af1e-4047-8d7e-3e4c340a7818,pfs1|9908-00001,Pb_480_length_14382_cov_37.3858_ID_959,12226,13189,+,320,,,,,CYP86B1,Cytochrome P450 86B1,GO:0005506|GO:0016705|GO:0020037|GO:0055114|GO:0016705|GO:0055114,,,14382
599,5087c237-fe15-4a28-8d66-aa44fc772866,0.0,0.0,0.0,0.024786841299999997,0.0,0.7615304898,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5087c237-fe15-4a28-8d66-aa44fc772866,pfs1|7299-00001,Pb_319_length_25323_cov_31.599_ID_637,15030,16679,-,418,,,,,URC4,Uracil catabolism protein 4,,,,25323
600,41e00fcd-7c8e-4d3e-8630-7c27e9a6c770,0.0,0.0,0.0,0.0,0.0,0.6953113553,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,41e00fcd-7c8e-4d3e-8630-7c27e9a6c770,pfs1|11833-00001,Pb_71_length_65670_cov_33.0526_ID_141,8425,12151,+,1170,,,,,mtm1_0,Myotubularin,GO:0004725|GO:0016311|GO:0016791|GO:0016311|GO:0016791,,,65670
601,ba821173-3bc0-4229-9552-5a6dabb76b38,0.0,0.0,0.0,0.0,0.0,0.6948720548,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,ba821173-3bc0-4229-9552-5a6dabb76b38,pfs1|12042-00001,Pb_755_length_7197_cov_48.5082_ID_1509,1817,4397,-,859,,,inside repeat region,,pol_654,Retrovirus-related Pol polyprotein from transposon opus,,,,7197
602,74167d8a-e7b7-412c-9f74-f9a0ba845385,0.0,0.0287157206,0.0,0.0,0.0,0.6874863955,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,74167d8a-e7b7-412c-9f74-f9a0ba845385,pfs1|6600-00001,Pb_28_length_93464_cov_39.0048_ID_55,80447,84332,-,1222,,,,,CAND1,Cullin-associated NEDD8-dissociated protein 1,GO:0005488,,,93464
603,6e1428f2-a6f7-49e7-979e-75f1e35f4342,0.0,0.0,0.0,0.0154608644,0.0,0.6782408972,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,6e1428f2-a6f7-49e7-979e-75f1e35f4342,pfs1|8608-00001,Pb_386_length_19746_cov_23.3614_ID_771,2692,3533,-,221,,,,,,,,,,19746
604,5d070ac8-7700-4f74-b815-179fc0dcf5e2,0.0,0.0,0.0,0.0,0.0,0.6044994700999999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5d070ac8-7700-4f74-b815-179fc0dcf5e2,pfs1|11356-00001,Pb_64_length_67711_cov_41.0211_ID_127,24323,27685,-,985,,,,,,,,,,67711
605,302916af-7774-44bf-8fe1-a957645f7f33,0.0,0.0,0.0,0.0,0.0,0.6013716552,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,302916af-7774-44bf-8fe1-a957645f7f33,pfs1|2259-00001,Pb_1526_length_2908_cov_28.3614_ID_3051,1767,2052,-,94,,,,SignalP,,,,,,2908
606,957c23e0-4c36-40e5-96c7-21a6efa7b704,0.0,0.0,0.0,0.0,0.0,0.5590451957,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,957c23e0-4c36-40e5-96c7-21a6efa7b704,pfs1|10861-00001,Pb_583_length_10732_cov_88.1447_ID_1165,3715,4283,-,168,,,,,,,,,,10732
607,bee25ace-8d59-4357-ad89-f93174cd6543,0.0,0.0,0.0,0.0,0.0,0.5281814527,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,bee25ace-8d59-4357-ad89-f93174cd6543,pfs1|2767-00001,Pb_1669_length_2626_cov_43.0108_ID_3337,204,888,+,203,,,inside repeat region,,,,,,,2626
608,acb229d5-aaf7-4d0e-923c-681761229a3b,0.0,0.0,0.0,0.0,0.0,0.5248604163,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,acb229d5-aaf7-4d0e-923c-681761229a3b,pfs1|6280-00001,Pb_278_length_31990_cov_26.9323_ID_555,8795,9524,+,242,,,,,,,,,,31990
609,c847d355-8310-4e13-8993-7dd35305b607,0.0,0.0,0.0,0.0,0.0,0.5027996043,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,c847d355-8310-4e13-8993-7dd35305b607,pfs1|9047-00001,Pb_40_length_84194_cov_36.417_ID_79,76044,77469,+,474,,,,,,,,,,84194
610,a0262494-1f4d-40cd-8918-8c1774fbb0ee,0.0,0.0,0.0,0.0,0.0,0.4520684344,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,a0262494-1f4d-40cd-8918-8c1774fbb0ee,pfs1|5858-00001,Pb_2619_length_1532_cov_43.4463_ID_5237,543,922,+,98,,,,,,,,,,1532
611,83f166e8-91fa-4580-8eb6-1ca8265b1ceb,0.0,0.0,0.0,0.0,0.0,0.3984472513,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,83f166e8-91fa-4580-8eb6-1ca8265b1ceb,pfs1|51-00001,Pb_1017_length_4930_cov_78.5147_ID_2033,2991,4077,+,361,,,inside repeat region,,,,,,,4930
612,c409388a-0619-44bc-a7aa-a279486cc393,0.3885047542,0.0,0.1092577351,0.0,0.0,0.37651152509999997,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,134.0,c409388a-0619-44bc-a7aa-a279486cc393,pfs1|1534-00001,Pb_134_length_50756_cov_37.5412_ID_267,25384,27848,+,777,,,,,TGH,G patch domain-containing protein TGH,GO:0003676,,,50756
613,2c8b8c3b-9aca-4b00-b6c4-cc4c61379b1b,0.0,0.0,0.0,0.0,0.0,0.3619448587,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2c8b8c3b-9aca-4b00-b6c4-cc4c61379b1b,pfs1|9585-00001,Pb_452_length_15203_cov_24.5745_ID_903,105,438,-,110,,,inside repeat region,,AtMg00820_0,Uncharacterized mitochondrial protein AtMg00820,,,,15203
614,c8791a15-4ffe-4304-863e-3512823b03b3,0.0,0.0,0.0,0.0,0.0,0.33616537909999994,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,c8791a15-4ffe-4304-863e-3512823b03b3,pfs1|10604-00001,Pb_54_length_74345_cov_32.2112_ID_107,14379,17089,-,840,,,,,PRPX,Pathogen-related protein,,,,74345
615,f6151cc7-e9b6-4295-9b64-894758eb1d44,0.0,0.0,0.009573004,0.0,0.0,0.3327587469,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,f6151cc7-e9b6-4295-9b64-894758eb1d44,pfs1|8043-00001,Pb_355_length_21882_cov_21.7245_ID_709,5293,5710,+,138,,,,,,,,,,21882
616,4491bc0c-ec93-4411-90e6-41e18806e01c,0.0,0.0,0.0,0.0,0.041446270699999996,0.32420148309999997,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,4491bc0c-ec93-4411-90e6-41e18806e01c,pfs1|953-00001,Pb_120_length_53418_cov_38.2063_ID_239,24349,25538,-,307,,,,,Acsf2,Acyl-CoA synthetase family member 2; mitochondrial,GO:0003824|GO:0008152,,,53418
617,1bc9ceef-4f7c-4ca5-98c3-7bca0d472a8f,0.0358713668,0.0,0.0,0.07510278849999999,0.0,0.30823056260000004,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1bc9ceef-4f7c-4ca5-98c3-7bca0d472a8f,pfs1|643-00001,Pb_1141_length_4164_cov_31.8856_ID_2281,1547,2051,+,143,,,inside repeat region,,Tf2-8_32,Transposon Tf2-8 polyprotein,GO:0003676,,,4164
618,aa18d9b3-a038-4a8e-9e35-48846d3125a9,0.5653145252,0.0,0.0,0.0,0.0,0.3070041672,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,aa18d9b3-a038-4a8e-9e35-48846d3125a9,pfs1|1943-00001,Pb_1454_length_3117_cov_22.4398_ID_2907,392,1689,+,338,,,,,,,,,,3117
619,ae7fd8a5-5dd0-42b1-9b44-f7b0ee4d9dc2,0.0,0.0,0.0,0.0,0.0,0.3047143744,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,ae7fd8a5-5dd0-42b1-9b44-f7b0ee4d9dc2,pfs1|4200-00001,Pb_204_length_40389_cov_34.8661_ID_407,1754,4103,-,684,,,inside repeat region,,pol_610,Retrovirus-related Pol polyprotein from transposon opus,GO:0003676|GO:0008270,,,40389
620,c6bd678d-4183-4c6a-b40f-85745a2fe6e8,0.481968361,0.0,0.0,0.0,0.0,0.2892922317,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,c6bd678d-4183-4c6a-b40f-85745a2fe6e8,pfs1|6580-00001,Pb_28_length_93464_cov_39.0048_ID_55,38617,39502,-,221,,,,,,,,,,93464
621,5b95f51d-ccc2-4117-b86b-4e8db749c38e,0.0,0.0,0.0,0.0,0.0,0.26851117809999997,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5b95f51d-ccc2-4117-b86b-4e8db749c38e,pfs1|13373-00001,Pb_998_length_5034_cov_35.2052_ID_1995,3628,3961,-,110,,,,,,,,,,5034
